Footfall,ID
988.461181641,3842213
944.809814453,3842313
965.73223877,3842413
977.194580078,3842513
1002.17333984,3842613
1002.55828857,3842713
1010.03192139,3842813
997.831481934,3842913
996.140075684,3843013
1019.38214111,3843113
976.521972656,3843213
1069.92077637,3843313
1059.20959473,3843413
1019.90710449,3843513
1123.78662109,3843613
1094.8482666,3843713
1130.89135742,3843813
1148.74536133,3843913
1136.81762695,3844013
1156.5814209,3844113
1121.29431152,3844213
1080.86071777,3844313
1170.28149414,3844413
1103.97436523,3844513
1075.73010254,3844613
1077.11767578,3844713
1122.90661621,3844813
1118.37475586,3844913
1134.23254395,3845013
1199.04125977,3845113
1153.14123535,3845213
1172.92590332,3845313
1119.70422363,3845413
1169.39038086,3845513
1185.84411621,3845613
1197.99633789,3845713
1142.52648926,3845813
1170.1439209,3845913
1143.30175781,3846013
1159.14709473,3846113
1169.88684082,3846213
1156.58203125,3846313
1174.83154297,3846413
1354.13415527,3846513
1240.42883301,3846613
1167.37524414,3846713
1236.44726562,3846813
1266.81896973,3846913
1276.45446777,3847013
1267.77783203,3847113
1166.50500488,3847213
1375.90454102,3847313
1298.2019043,3847413
1317.15234375,3847513
1318.80932617,3847613
1308.40576172,3847713
1275.07409668,3847813
1350.95080566,3847913
1299.91540527,3848013
1296.7734375,3848113
1327.05786133,3848213
1272.17443848,3848313
1235.84973145,3848413
1277.10083008,3848513
1230.33508301,3848613
1279.8347168,3848713
1322.05651855,3848813
1319.99328613,3848913
1325.66503906,3849013
1274.96801758,3849113
1299.53637695,3849213
1302.734375,3849313
1299.71020508,3849413
1374.77600098,3849513
1257.1373291,3849613
1312.27893066,3849713
1308.89990234,3849813
1311.48815918,3849913
1337.52307129,3850013
1312.31982422,3850113
1331.57336426,3850213
1408.40783691,3850313
1455.49536133,3850413
1411.19482422,3850513
1409.6763916,3850613
1487.3659668,3850713
1418.82702637,3850813
1401.26904297,3850913
1393.63671875,3851013
1395.28625488,3851113
1430.5802002,3851213
1502.62756348,3851313
1523.17980957,3851413
1424.62768555,3851513
1409.27880859,3851613
1454.86645508,3851713
1372.9753418,3851813
1441.43188477,3851913
1375.31640625,3852013
1353.8013916,3852113
1338.37084961,3852213
1435.52392578,3852313
1379.00952148,3852413
1377.17553711,3852513
1430.06262207,3852613
1470.90637207,3852713
1629.37841797,3852813
1405.22473145,3852913
1483.70568848,3853013
1420.42443848,3853113
1471.98815918,3853213
1669.95202637,3853313
1455.29614258,3853413
1476.62634277,3853513
1515.81591797,3853613
1519.95727539,3853713
1503.37756348,3853813
1496.96679688,3853913
1433.37561035,3854013
1442.27319336,3854113
1610.98486328,3854213
1636.36047363,3854313
1498.28674316,3854413
1495.75036621,3854513
1475.11071777,3854613
1474.66796875,3854713
1496.63183594,3854813
1487.26708984,3854913
1618.77697754,3855013
1481.72717285,3855113
1491.59399414,3855213
1548.99853516,3855313
1521.83764648,3855413
1524.96960449,3855513
1529.50622559,3855613
1455.56188965,3855713
1513.73583984,3855813
1496.64379883,3855913
1454.49890137,3856013
1448.08544922,3856113
1434.61816406,3856213
1519.91772461,3856313
1582.11791992,3856413
1597.88378906,3856513
1575.06311035,3856613
1476.70166016,3856713
1583.34204102,3856813
1492.91760254,3856913
1532.41796875,3857013
1522.97814941,3857113
1482.21459961,3857213
1500.01196289,3857313
1440.13574219,3857413
1466.81518555,3857513
1480.75732422,3857613
1488.82287598,3857713
1418.11499023,3857813
1420.81152344,3857913
1446.89282227,3858013
1481.47741699,3858113
1498.95544434,3858213
1553.70092773,3858313
1493.1036377,3858413
1620.43505859,3858513
1613.54711914,3858613
1482.0567627,3858713
1522.43615723,3858813
1489.33166504,3858913
1481.31982422,3859013
1484.65539551,3859113
1553.54931641,3859213
1488.98730469,3859313
1431.09606934,3859413
1433.48156738,3859513
1390.50549316,3859613
1430.78686523,3859713
1417.06860352,3859813
1383.32019043,3859913
1374.92932129,3860013
1393.703125,3860113
1398.85522461,3860213
1393.18762207,3860313
1399.44250488,3860413
1411.14440918,3860513
1439.16442871,3860613
1435.86193848,3860713
1419.53112793,3860813
1402.5567627,3860913
1398.12243652,3861013
1386.05883789,3861113
1387.42810059,3861213
1324.03613281,3861313
1370.60705566,3861413
1393.46850586,3861513
1372.26538086,3861613
1358.12817383,3861713
1385.51062012,3861813
1333.38708496,3861913
1341.71008301,3862013
1348.84509277,3862113
1356.59509277,3862213
1357.0880127,3862313
1354.11938477,3862413
1353.30151367,3862513
1250.90991211,3862613
1315.58520508,3862713
1303.72692871,3862813
1300.6751709,3862913
1298.01062012,3863013
1294.70556641,3863113
1278.97180176,3863213
1208.67175293,3863313
1248.9576416,3863413
1188.45727539,3863513
1236.34765625,3863613
1239.60852051,3863713
1240.26806641,3863813
1209.93408203,3863913
1210.29309082,3864013
1185.52612305,3864113
1192.44970703,3864213
1180.43151855,3864313
1187.12268066,3864413
1240.6550293,3864513
1201.68493652,3864613
1249.83325195,3864713
1256.70825195,3864813
1184.99707031,3864913
1211.41479492,3865013
1210.64978027,3865113
1199.99963379,3865213
1233.19482422,3865313
1236.3807373,3865413
1225.69152832,3865513
1137.28979492,3865613
1065.20715332,3865713
1131.14831543,3865813
1203.23571777,3865913
1194.83996582,3866013
1201.97753906,3866113
1190.35803223,3866213
1158.99401855,3866313
1175.7512207,3866413
1185.19116211,3866513
1168.21203613,3866613
1155.9675293,3866713
1148.65490723,3866813
1160.94104004,3866913
1168.47143555,3867013
1145.30688477,3867113
1116.28405762,3867213
1157.77941895,3867313
1148.30297852,3867413
1083.40698242,3867513
1043.23486328,3867613
1035.84997559,3867713
1101.13891602,3867813
1093.44348145,3867913
1060.20361328,3868013
1057.94628906,3868113
1107.57824707,3868213
1133.6595459,3868313
1163.23022461,3868413
1100.08496094,3868513
1110.16723633,3868613
1089.38891602,3868713
1059.66467285,3868813
1094.32885742,3868913
1093.33447266,3869013
1109.8762207,3869113
1022.77355957,3869213
1044.13293457,3869313
1019.31170654,3869413
1049.50585938,3869513
1043.48144531,3869613
1039.87597656,3869713
918.750305176,3869813
941.839782715,3869913
884.543823242,3870013
1015.52325439,3870113
1012.50280762,3870213
986.689941406,3870313
974.397094727,3870413
1006.59313965,3870513
1038.29223633,3870613
1023.29364014,3870713
1029.62451172,3870813
1014.45379639,3870913
1015.31311035,3871013
1039.48352051,3871113
1010.44018555,3871213
867.680297852,3871313
948.96875,3871413
916.671020508,3871513
994.566223145,3871613
1066.17834473,3725714
1064.49926758,3725814
1054.59545898,3725914
1000.53808594,3726014
1018.19024658,3726114
1017.27825928,3726214
1002.15460205,3726314
1017.03930664,3726414
1015.32507324,3726514
1042.77270508,3726614
1068.13305664,3726714
1025.52490234,3726814
979.261230469,3726914
768.626586914,3727014
889.467041016,3727114
949.509216309,3727214
1060.89404297,3727314
1038.39868164,3727414
1053.42138672,3727514
1048.19641113,3727614
1020.36743164,3727714
1041.11877441,3727814
979.378601074,3727914
938.682617188,3728014
974.406311035,3728114
1028.48608398,3728214
790.409301758,3728314
822.995239258,3728414
822.518066406,3728514
805.798156738,3728614
861.179504395,3728714
866.904968262,3728814
904.014526367,3728914
950.981201172,3729014
968.299255371,3729114
911.544189453,3729214
835.204956055,3729314
825.263061523,3729414
807.237060547,3729514
827.752502441,3729614
817.743041992,3729714
974.076171875,3729814
1012.8626709,3729914
1036.29516602,3730014
1018.67010498,3730114
1042.37390137,3730214
1050.91235352,3730314
1068.83666992,3730414
1007.84051514,3730514
1069.43859863,3730614
1072.54614258,3730714
1078.42480469,3730814
1077.99658203,3730914
1072.48522949,3731014
1060.8260498,3731114
962.627075195,3731214
1069.20458984,3731314
1051.98449707,3731414
1006.76043701,3731514
979.395080566,3731614
904.345825195,3731714
1019.77911377,3731814
1008.50238037,3731914
941.715270996,3732014
984.004211426,3732114
1058.18554688,3732214
1009.3203125,3732314
1067.20654297,3732414
1051.34997559,3732514
1026.9901123,3732614
981.852172852,3732714
974.950683594,3732814
1010.41888428,3732914
1041.48046875,3733014
1087.63806152,3733114
1095.42150879,3733214
1031.32202148,3733314
1085.53881836,3733414
1099.48620605,3733514
1030.18029785,3733614
1010.58843994,3733714
1017.63549805,3733814
1024.52111816,3733914
1024.52111816,3734014
979.454406738,3734114
1042.71008301,3734214
1055.50378418,3734314
1108.86364746,3734414
1112.87695312,3734514
1087.24206543,3734614
1115.49621582,3734714
1078.26306152,3734814
1143.05517578,3734914
1115.46472168,3735014
1109.99060059,3735114
1065.11254883,3735214
1057.390625,3735314
1165.36328125,3735414
1164.04614258,3735514
1171.60925293,3735614
1160.83691406,3735714
1096.0324707,3735814
1058.64050293,3735914
1070.46008301,3736014
1155.41882324,3736114
1088.8112793,3736214
1210.59680176,3736314
1184.24365234,3736414
1195.01062012,3736514
1191.64526367,3736614
1190.44458008,3736714
1209.55175781,3736814
1220.2388916,3736914
1229.54516602,3737014
1228.20678711,3737114
1267.04003906,3737214
1246.29382324,3737314
1196.02587891,3737414
1194.01525879,3737514
1245.8536377,3737614
1268.75341797,3737714
1261.63244629,3737814
1258.34277344,3737914
1228.96838379,3738014
1237.65820312,3738114
1300.81054688,3738214
1333.92382812,3738314
1292.47143555,3738414
1278.8190918,3738514
1300.94262695,3738614
1296.33239746,3738714
1205.64257812,3738814
1267.95666504,3738914
1314.53259277,3739014
1236.36010742,3739114
1242.00964355,3739214
1310.84643555,3739314
1348.9329834,3739414
1311.23498535,3739514
1266.77832031,3739614
1284.19787598,3739714
1285.90563965,3739814
1297.39050293,3739914
1304.6685791,3740014
1311.87780762,3740114
1343.98474121,3740214
1318.14978027,3740314
1297.53442383,3740414
1261.88964844,3740514
1290.38635254,3740614
1296.9954834,3740714
1354.28137207,3740814
1340.71411133,3740914
1404.01623535,3741014
1340.86767578,3741114
1398.64233398,3741214
1430.20483398,3741314
1432.25256348,3741414
1447.52111816,3741514
1455.77380371,3741614
1357.85668945,3741714
1413.55627441,3741814
1400.17541504,3741914
1329.0513916,3742014
1396.63708496,3742114
1438.7713623,3742214
1466.39294434,3742314
1442.38024902,3742414
1411.76623535,3742514
1409.7442627,3742614
1420.14892578,3742714
1425.11657715,3742814
1458.04296875,3742914
1474.59436035,3743014
1455.93969727,3743114
1434.15905762,3743214
1369.85595703,3743314
1454.39978027,3743414
1452.78063965,3743514
1457.88452148,3743614
1459.28979492,3743714
1510.34741211,3743814
1560.6619873,3743914
1501.04455566,3744014
1511.00817871,3744114
1480.48156738,3744214
1496.71862793,3744314
1504.48254395,3744414
1484.09069824,3744514
1491.9152832,3744614
1489.32800293,3744714
1480.37573242,3744814
1452.2923584,3744914
1486.58654785,3745014
1432.64379883,3745114
1459.52160645,3745214
1507.77502441,3745314
1462.96203613,3745414
1482.10571289,3745514
1462.81982422,3745614
1435.50939941,3745714
1428.13378906,3745814
1526.80981445,3745914
1579.07885742,3746014
1610.09594727,3746114
1470.56555176,3746214
1464.92700195,3746314
1479.7800293,3746414
1433.83728027,3746514
1473.62231445,3746614
1492.6809082,3746714
1494.64587402,3746814
1516.95898438,3746914
1499.14245605,3747014
1497.13659668,3747114
1504.67675781,3747214
1498.85668945,3747314
1482.0402832,3747414
1472.56994629,3747514
1455.16662598,3747614
1453.54003906,3747714
1404.90612793,3747814
1453.51000977,3747914
1558.09179688,3748014
1514.15515137,3748114
1498.07727051,3748214
1500.03540039,3748314
1484.75952148,3748414
1491.95495605,3748514
1502.70202637,3748614
1489.58398438,3748714
1446.63745117,3748814
1472.55297852,3748914
1460.6003418,3749014
1450.36901855,3749114
1494.38720703,3749214
1489.73986816,3749314
1439.46484375,3749414
1491.15197754,3749514
1491.37072754,3749614
1490.26708984,3749714
1483.46740723,3749814
1465.39489746,3749914
1432.7635498,3750014
1421.51647949,3750114
1401.05126953,3750214
1417.55541992,3750314
1391.19543457,3750414
1389.09289551,3750514
1434.00085449,3750614
1404.45495605,3750714
1442.16918945,3750814
1447.5559082,3750914
1399.35180664,3751014
1403.78796387,3751114
1358.6796875,3751214
1406.12304688,3751314
1406.59301758,3751414
1407.62280273,3751514
1391.82739258,3751614
1359.3380127,3751714
1355.42480469,3751814
1370.86999512,3751914
1363.3449707,3752014
1330.62194824,3752114
1382.90661621,3752214
1368.62219238,3752314
1394.24804688,3752414
1400.7052002,3752514
1359.77502441,3752614
1408.16870117,3752714
1381.71374512,3752814
1422.51867676,3752914
1325.11950684,3753014
1339.40234375,3753114
1335.4979248,3753214
1270.77282715,3753314
1298.00219727,3753414
1253.56140137,3753514
1235.08239746,3753614
1291.28295898,3753714
1213.36560059,3753814
1208.17102051,3753914
1259.42626953,3754014
1307.95678711,3754114
1282.54931641,3754214
1250.36694336,3754314
1235.22009277,3754414
1287.08398438,3754514
1250.46777344,3754614
1238.45605469,3754714
1231.81640625,3754814
1235.30102539,3754914
1197.37231445,3755014
1169.71154785,3755114
1176.59423828,3755214
1181.08691406,3755314
1203.87988281,3755414
1171.04333496,3755514
1199.34545898,3755614
1252.06408691,3755714
1235.68066406,3755814
1212.38525391,3755914
1268.23046875,3756014
1208.59716797,3756114
1200.83557129,3756214
1201.49230957,3756314
1159.14819336,3756414
1118.02697754,3756514
1192.38391113,3756614
1193.21081543,3756714
1185.77612305,3756814
1169.39074707,3756914
1141.25073242,3757014
1128.19592285,3757114
1168.79528809,3757214
1140.74523926,3757314
1087.08813477,3757414
1066.07324219,3757514
1112.59301758,3757614
1103.96948242,3757714
1048.4519043,3757814
1116.81054688,3757914
1119.48474121,3758014
1098.07885742,3758114
1147.5592041,3758214
1121.71911621,3758314
1054.94238281,3758414
1149.58215332,3758514
1110.06982422,3758614
1088.72387695,3758714
993.651672363,3758814
991.023376465,3758914
1081.57458496,3759014
1056.58728027,3759114
1020.96746826,3759214
1099.15856934,3759314
1053.04699707,3759414
1018.48376465,3759514
1012.84057617,3759614
975.780334473,3759714
1025.53271484,3759814
1040.16894531,3759914
871.870117188,3760014
970.517150879,3760114
990.803222656,3760214
1000.96533203,3760314
901.565612793,3760414
1036.47924805,3760514
982.528564453,3760614
960.160827637,3760714
909.686584473,3760814
866.105102539,3760914
852.579284668,3761014
821.735473633,3761114
915.303405762,3761214
987.098632812,3761314
1004.53729248,3761414
1014.92327881,3761514
1045.5390625,3761614
991.969665527,3761714
980.21673584,3761814
1034.97766113,3761914
1046.38098145,3762014
1040.76391602,3762114
1047.02880859,3762214
1065.21435547,3762314
1041.50134277,3762414
1049.15966797,3762514
994.286132812,3762614
972.209899902,3762714
1011.58770752,3762814
1030.30554199,3762914
1014.87060547,3763014
976.858581543,3763114
779.00769043,3763214
835.991088867,3763314
828.839416504,3763414
908.035522461,3763514
815.971008301,3763614
819.023254395,3763714
814.252258301,3763814
832.119873047,3763914
815.297119141,3764014
797.849853516,3764114
821.156860352,3764214
849.509460449,3764314
847.504333496,3764414
886.71673584,3764514
1006.01556396,3764614
1073.18017578,3764714
1077.98681641,3764814
1084.66101074,3764914
1082.79492188,3765014
1085.67358398,3765114
1086.41833496,3765214
1030.06665039,3765314
997.564758301,3765414
1057.82495117,3765514
1046.24987793,3765614
1024.51208496,3765714
984.181274414,3765814
997.922851562,3765914
818.59185791,3766014
931.201049805,3766114
929.448059082,3766214
839.20690918,3766314
854.08001709,3766414
949.448608398,3766514
993.587158203,3766614
953.190917969,3766714
839.811706543,3766814
854.881896973,3766914
919.383239746,3767014
856.188537598,3767114
859.236206055,3767214
840.483398438,3767314
848.670410156,3767414
856.794494629,3767514
862.461425781,3767614
858.746276855,3767714
871.393066406,3767814
852.117980957,3767914
846.782897949,3768014
906.465942383,3768114
950.526123047,3768214
920.210754395,3768314
966.607177734,3768414
1025.80725098,3768514
952.308349609,3768614
890.450439453,3768714
911.848449707,3768814
923.190490723,3768914
930.658996582,3769014
947.383056641,3769114
971.924072266,3769214
963.741394043,3769314
970.641967773,3769414
1094.61706543,3769514
1078.48413086,3769614
1036.44946289,3769714
1009.53533936,3769814
993.569030762,3769914
1006.56225586,3770014
1009.43548584,3770114
1015.19329834,3770214
1172.7644043,3770314
1155.66027832,3770414
1029.85852051,3770514
1040.23425293,3770614
1061.78051758,3770714
1047.23828125,3770814
1034.43530273,3770914
1035.46179199,3771014
1033.07446289,3771114
1118.82299805,3771214
1112.65673828,3771314
1092.56848145,3771414
1101.80615234,3771514
1111.54626465,3771614
1109.63378906,3771714
1122.62634277,3771814
1116.88671875,3771914
1128.76086426,3772014
1109.80322266,3772114
1107.3046875,3772214
1163.12915039,3772314
1161.89233398,3772414
1190.3482666,3772514
1210.86743164,3772614
1217.95117188,3772714
1186.32336426,3772814
1216.04943848,3772914
1144.86022949,3773014
1154.45703125,3773114
1089.65795898,3773214
1226.88146973,3773314
1233.20129395,3773414
1237.37414551,3773514
1236.21203613,3773614
1186.33947754,3773714
1133.6809082,3773814
1227.5625,3773914
1258.11083984,3774014
1168.19189453,3774114
1274.61035156,3774214
1334.56005859,3774314
1311.73950195,3774414
1317.67126465,3774514
1276.72143555,3774614
1278.57421875,3774714
1281.24914551,3774814
1303.60913086,3774914
1350.5246582,3775014
1314.296875,3775114
1316.61132812,3775214
1293.07592773,3775314
1319.79333496,3775414
1321.95080566,3775514
1327.96411133,3775614
1282.89111328,3775714
1247.52258301,3775814
1280.08630371,3775914
1249.00439453,3776014
1257.41589355,3776114
1270.60083008,3776214
1261.50695801,3776314
1267.80029297,3776414
1333.57397461,3776514
1300.35681152,3776614
1276.67504883,3776714
1301.02172852,3776814
1399.85839844,3776914
1307.94287109,3777014
1288.53295898,3777114
1283.26135254,3777214
1396.36132812,3777314
1340.38208008,3777414
1342.32653809,3777514
1389.40612793,3777614
1404.43994141,3777714
1391.25463867,3777814
1379.71606445,3777914
1394.54406738,3778014
1396.65515137,3778114
1340.88208008,3778214
1446.58813477,3778314
1453.45776367,3778414
1449.49169922,3778514
1431.48791504,3778614
1458.37939453,3778714
1440.95263672,3778814
1415.62402344,3778914
1433.88195801,3779014
1388.1192627,3779114
1402.49206543,3779214
1406.39196777,3779314
1451.04455566,3779414
1458.63671875,3779514
1435.70288086,3779614
1362.77258301,3779714
1378.50463867,3779814
1408.96508789,3779914
1450.64819336,3780014
1401.60375977,3780114
1463.28625488,3780214
1458.5534668,3780314
1500.78063965,3780414
1482.41552734,3780514
1473.80639648,3780614
1454.63000488,3780714
1510.30456543,3780814
1457.21948242,3780914
1453.80090332,3781014
1461.86096191,3781114
1445.13049316,3781214
1430.14294434,3781314
1452.29931641,3781414
1430.12365723,3781514
1452.33374023,3781614
1460.69885254,3781714
1444.02282715,3781814
1460.40698242,3781914
1465.74475098,3782014
1465.74475098,3782114
1458.515625,3782214
1463.02319336,3782314
1481.14941406,3782414
1492.61962891,3782514
1483.7598877,3782614
1503.77661133,3782714
1442.56933594,3782814
1457.10314941,3782914
1501.91491699,3783014
1501.71337891,3783114
1496.93566895,3783214
1473.09753418,3783314
1514.15478516,3783414
1506.18847656,3783514
1502.04675293,3783614
1501.47998047,3783714
1573.52404785,3783814
1430.45239258,3783914
1479.20581055,3784014
1436.05834961,3784114
1494.51965332,3784214
1447.68664551,3784314
1524.28308105,3784414
1451.97741699,3784514
1449.28430176,3784614
1446.20715332,3784714
1501.48522949,3784814
1495.04345703,3784914
1493.36071777,3785014
1468.27709961,3785114
1429.8572998,3785214
1447.2109375,3785314
1463.63085938,3785414
1487.02636719,3785514
1487.34863281,3785614
1492.00769043,3785714
1471.7590332,3785814
1513.01098633,3785914
1532.69641113,3786014
1465.57226562,3786114
1474.45410156,3786214
1493.68347168,3786314
1452.00170898,3786414
1399.71850586,3786514
1430.52526855,3786614
1374.86535645,3786714
1419.40783691,3786814
1443.09887695,3786914
1437.22912598,3787014
1433.73864746,3787114
1411.8770752,3787214
1420.72741699,3787314
1362.66088867,3787414
1382.84924316,3787514
1374.38146973,3787614
1432.92004395,3787714
1344.89221191,3787814
1410.30383301,3787914
1369.27612305,3788014
1390.3482666,3788114
1330.8203125,3788214
1364.49328613,3788314
1327.54956055,3788414
1381.62866211,3788514
1380.37744141,3788614
1352.70703125,3788714
1351.59643555,3788814
1365.58203125,3788914
1364.08349609,3789014
1390.07910156,3789114
1396.07580566,3789214
1373.09423828,3789314
1376.79699707,3789414
1220.58483887,3789514
1242.46777344,3789614
1256.76940918,3789714
1329.88085938,3789814
1263.81860352,3789914
1297.15234375,3790014
1284.02185059,3790114
1287.02844238,3790214
1246.88000488,3790314
1232.64648438,3790414
1220.51623535,3790514
1226.31726074,3790614
1248.00878906,3790714
1229.7677002,3790814
1237.51989746,3790914
1247.06921387,3791014
1234.10864258,3791114
1214.44873047,3791214
1255.77429199,3791314
1251.50720215,3791414
1261.39807129,3791514
1242.30041504,3791614
1277.45239258,3791714
1219.21228027,3791814
1241.32592773,3791914
1273.16174316,3792014
1277.27661133,3792114
1247.14660645,3792214
1245.64709473,3792314
1247.06665039,3792414
1278.4050293,3792514
1194.72119141,3792614
1190.15795898,3792714
1191.70495605,3792814
1138.92944336,3792914
1208.74279785,3793014
1189.13916016,3793114
1171.19116211,3793214
1160.16174316,3793314
1119.39550781,3793414
1097.59472656,3793514
1128.72119141,3793614
1149.14489746,3793714
1108.40075684,3793814
1117.83728027,3793914
1093.35925293,3794014
1108.00244141,3794114
1025.92895508,3794214
1084.38378906,3794314
1047.31921387,3794414
1090.53063965,3794514
1011.12329102,3794614
1013.13861084,3794714
987.307250977,3794814
976.130065918,3794914
979.344543457,3795014
1091.62609863,3795114
1090.25561523,3795214
1096.296875,3795314
1113.42224121,3795414
1103.91101074,3795514
1081.08947754,3795614
961.581848145,3795714
1060.45471191,3795814
1098.50524902,3795914
1097.37890625,3796014
1040.05700684,3796114
1095.11755371,3796214
1091.66967773,3796314
1061.11340332,3796414
1016.0645752,3796514
1008.77197266,3796614
1018.66296387,3796714
1020.769104,3796814
1027.33251953,3796914
1053.29431152,3797014
1028.29882812,3797114
855.060424805,3797214
995.614013672,3797314
1041.27600098,3797414
1052.4432373,3797514
1040.76391602,3797614
1043.92028809,3797714
1035.79321289,3797814
1037.65649414,3797914
1021.44226074,3798014
971.686218262,3798114
1028.33666992,3798214
1042.98059082,3798314
1032.01074219,3798414
1044.04418945,3798514
984.267028809,3798614
996.612915039,3798714
1036.70495605,3798814
1055.82714844,3798914
993.683166504,3799014
1059.13134766,3799114
1039.18115234,3799214
1044.92443848,3799314
1057.77294922,3799414
1059.73925781,3799514
1065.35180664,3799614
1072.63208008,3799714
1053.52685547,3799814
1062.07348633,3799914
962.04284668,3800014
1013.47387695,3800114
942.138061523,3800214
1014.58636475,3800314
896.154907227,3800414
827.569152832,3800514
800.796691895,3800614
824.35760498,3800714
977.678161621,3800814
1020.08282471,3800914
862.560913086,3801014
971.191162109,3801114
1082.30957031,3801214
1088.40930176,3801314
935.983398438,3801414
840.47442627,3801514
822.702331543,3801614
909.526794434,3801714
1039.69555664,3801814
1055.28491211,3801914
874.796203613,3802014
982.534118652,3802114
978.364196777,3802214
1049.18237305,3802314
1055.23999023,3802414
986.948364258,3802514
1063.9017334,3802614
977.038635254,3802714
1060.04321289,3802814
1080.38977051,3802914
1077.1875,3803014
1002.6751709,3803114
1078.45288086,3803214
1069.15661621,3803314
980.741027832,3803414
1049.27087402,3803514
1045.66638184,3803614
1052.53503418,3803714
1074.52197266,3803814
1081.18920898,3803914
1082.42504883,3804014
1026.61254883,3804114
1026.35595703,3804214
1068.58935547,3804314
1054.50256348,3804414
859.018066406,3804514
847.235229492,3804614
1039.97021484,3804714
1009.62976074,3804814
988.197753906,3804914
981.172912598,3805014
1037.81762695,3805114
1046.85205078,3805214
1002.40142822,3805314
1061.82849121,3805414
928.787414551,3805514
917.232788086,3805614
943.294372559,3805714
969.622375488,3805814
1057.57019043,3805914
1093.00732422,3806014
1055.31518555,3806114
1075.16784668,3806214
1098.9744873,3806314
1122.11169434,3806414
1133.86096191,3806514
1101.0625,3806614
1111.14404297,3806714
1059.03552246,3806814
1006.19342041,3806914
1039.1418457,3807014
1052.68017578,3807114
1042.60400391,3807214
1065.54980469,3807314
1072.20715332,3807414
1067.31896973,3807514
1028.53613281,3807614
1073.91015625,3807714
1089.16015625,3807814
1088.3223877,3807914
1132.63793945,3808014
1161.33288574,3808114
1180.68615723,3808214
1155.11877441,3808314
1109.16821289,3808414
1112.54772949,3808514
1114.72692871,3808614
1086.66503906,3808714
1162.90576172,3808814
1170.10375977,3808914
1114.2869873,3809014
1105.3704834,3809114
1187.57800293,3809214
1208.25402832,3809314
1146.11755371,3809414
1154.92614746,3809514
1155.93383789,3809614
1164.14282227,3809714
1198.04504395,3809814
1240.93029785,3809914
1203.8079834,3810014
1208.51257324,3810114
1244.09729004,3810214
1205.6776123,3810314
1198.01733398,3810414
1190.7845459,3810514
1201.47766113,3810614
1210.37915039,3810714
1229.23815918,3810814
1228.57568359,3810914
1287.6640625,3811014
1312.86364746,3811114
1300.52441406,3811214
1296.16699219,3811314
1285.94592285,3811414
1287.51721191,3811514
1303.22009277,3811614
1297.13769531,3811714
1220.87878418,3811814
1198.83422852,3811914
1207.72375488,3812014
1180.57385254,3812114
1215.51318359,3812214
1279.31750488,3812314
1311.50634766,3812414
1289.41540527,3812514
1354.28942871,3812614
1300.95812988,3812714
1351.50683594,3812814
1321.35290527,3812914
1333.4901123,3813014
1301.83056641,3813114
1306.57739258,3813214
1300.8104248,3813314
1287.43029785,3813414
1317.62304688,3813514
1291.6072998,3813614
1247.30688477,3813714
1308.98010254,3813814
1420.06262207,3813914
1436.8894043,3814014
1433.51794434,3814114
1429.82250977,3814214
1447.50622559,3814314
1431.18469238,3814414
1360.49206543,3814514
1418.62573242,3814614
1444.08203125,3814714
1379.11791992,3814814
1351.00646973,3814914
1362.97265625,3815014
1334.11853027,3815114
1331.93664551,3815214
1389.06848145,3815314
1395.65112305,3815414
1345.84887695,3815514
1381.01623535,3815614
1383.13378906,3815714
1379.32189941,3815814
1356.48840332,3815914
1345.33984375,3816014
1354.81481934,3816114
1425.4934082,3816214
1436.90039062,3816314
1411.75378418,3816414
1424.83435059,3816514
1357.57580566,3816614
1363.85180664,3816714
1385.38806152,3816814
1451.34484863,3816914
1573.25134277,3817014
1588.05957031,3817114
1493.45019531,3817214
1489.61352539,3817314
1451.19433594,3817414
1434.73840332,3817514
1455.49523926,3817614
1473.35766602,3817714
1478.81982422,3817814
1574.9543457,3817914
1480.91101074,3818014
1443.84655762,3818114
1466.27770996,3818214
1512.47949219,3818314
1479.47033691,3818414
1470.68981934,3818514
1567.41540527,3818614
1436.39416504,3818714
1455.4354248,3818814
1464.48522949,3818914
1481.58703613,3819014
1483.20166016,3819114
1478.12719727,3819214
1481.42480469,3819314
1456.68408203,3819414
1475.80627441,3819514
1470.45861816,3819614
1436.08483887,3819714
1494.10314941,3819814
1494.20898438,3819914
1504.40893555,3820014
1509.1697998,3820114
1472.97497559,3820214
1493.03747559,3820314
1507.17602539,3820414
1456.64355469,3820514
1495.65722656,3820614
1513.49328613,3820714
1485.72961426,3820814
1510.02331543,3820914
1507.88964844,3821014
1498.31652832,3821114
1448.1583252,3821214
1424.98474121,3821314
1453.82849121,3821414
1489.81958008,3821514
1450.46923828,3821614
1440.26855469,3821714
1438.29260254,3821814
1484.90136719,3821914
1465.03759766,3822014
1440.60095215,3822114
1437.32226562,3822214
1493.66638184,3822314
1470.67333984,3822414
1466.13549805,3822514
1484.74133301,3822614
1499.74804688,3822714
1458.65820312,3822814
1431.18713379,3822914
1441.37329102,3823014
1404.82751465,3823114
1405.17565918,3823214
1406.75671387,3823314
1420.26428223,3823414
1418.97033691,3823514
1378.83642578,3823614
1355.90917969,3823714
1371.89978027,3823814
1410.12756348,3823914
1399.45288086,3824014
1392.51403809,3824114
1389.89978027,3824214
1396.31311035,3824314
1396.26062012,3824414
1391.88806152,3824514
1381.43164062,3824614
1371.89868164,3824714
1366.54321289,3824814
